Year,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14,CSW15
2014,04,1,205,1.9263,1.7892,1.0113,0.1778,,,,,,,,,,,
2014,04,1,214,2.1148,1.8704,1.0963,0.4481,,,,,,,,,,,
2014,04,1,186,1.5482,1.3463,0.7296,0.663,,,,,,,,,,,
2014,04,1,188,2.0225,1.202,1.0668,0.3075,,,,,,,,,,,
2014,04,1,190,1.6148,1.4741,1.0333,0.5593,,,,,,,,,,,
2014,04,1,168,1.526,1.3408,0.7667,0.3926,,,,,,,,,,,
2014,04,1,200,1.5853,1.4908,0.7223,0.2852,,,,,,,,,,,
2014,04,1,178,1.6281,1.4855,0.7761,0.389,,,,,,,,,,,
2014,04,1,178,1.2668,1.5243,0.8594,0.5112,,,,,,,,,,,
2014,04,1,194,1.4408,1.7241,1.0445,0.4315,,,,,,,,,,,
2014,04,1,166,1.1779,1.2927,0.7297,0.2185,,,,,,,,,,,
2014,04,1,206,2.126,1.7927,1.1667,0.3259,,,,,,,,,,,
2014,04,1,170,1.4704,1.0426,0.8,0.2667,,,,,,,,,,,
2014,04,1,213,1.8704,1.5222,1.0259,0.4407,,,,,,,,,,,
2014,04,1,163,1.6891,1.3261,0.6149,0.3519,,,,,,,,,,,
2014,04,1,193,2.0453,1.6136,0.4854,0.3075,,,,,,,,,,,
2014,04,1,187,1.7113,1.6964,0.6149,0.6149,,,,,,,,,,,
2014,04,1,179,1.3834,1.5316,0.8,0.5278,,,,,,,,,,,
2014,04,1,177,1.8412,1.2929,0.9187,0.6224,,,,,,,,,,,
2014,04,1,203,1.6111,1.4852,1.0222,0.4,,,,,,,,,,,
2014,04,1,208,1.8871,1.6093,1.0463,0.6556,,,,,,,,,,,
2014,04,1,197,1.6746,1.4523,0.9855,0.6891,,,,,,,,,,,
2014,04,1,198,1.9152,1.6244,0.8409,0.3334,,,,,,,,,,,
2014,04,1,184,1.745,1.7024,0.8966,0.289,,,,,,,,,,,
2014,04,1,180,1.4334,1.0926,0.7593,0.4222,,,,,,,,,,,
2014,04,1,172,1.4929,1.4318,0.852,0.4594,,,,,,,,,,,
2014,04,1,192,1.8951,1.6358,0.8429,0.326,,,,,,,,,,,
2014,04,1,172,1.3096,1.3855,0.552,0.3612,,,,,,,,,,,
2014,04,1,210,2.0593,1.7,0.8259,0.5148,,,,,,,,,,,
2014,04,1,188,2.2223,1.4723,0.7574,0.4889,,,,,,,,,,,
2014,04,1,175,1.4502,1.2724,0.8279,0.4871,,,,,,,,,,,
2014,04,1,182,1.4648,1.2981,0.9037,0.8574,,,,,,,,,,,
2014,04,1,203,2.0356,1.6151,1.0002,0.4853,,,,,,,,,,,
2014,04,1,184,1.4487,1.2282,0.704,0.452,,,,,,,,,,,
2014,04,1,204,1.8852,1.9075,0.6185,0.463,,,,,,,,,,,
2014,04,1,183,1.6633,1.3206,0.8372,0.5334,,,,,,,,,,,
2014,04,1,170,1.43,1.5023,0.8113,0.5668,,,,,,,,,,,
2014,04,1,207,1.8224,1.6927,1.0816,0.5371,,,,,,,,,,,
2014,04,1,188,1.6633,1.2373,0.9558,0.5927,,,,,,,,,,,
2014,04,1,175,1.8302,1.2671,0.6706,0.3816,,,,,,,,,,,
2014,04,1,185,1.5281,1.6115,0.7113,0.4242,,,,,,,,,,,
2014,04,1,203,1.6965,1.7391,1.1483,0.6334,,,,,,,,,,,
2014,04,1,197,1.8951,1.6265,0.8281,0.4742,,,,,,,,,,,
2014,04,1,198,1.6538,1.7502,0.9408,0.2963,,,,,,,,,,,
2014,04,1,204,2.0115,1.8244,1.0724,0.4982,,,,,,,,,,,
2014,04,1,193,1.7913,1.5061,0.7929,0.5039,,,,,,,,,,,
2014,04,1,206,1.9339,1.6319,0.8891,0.3742,,,,,,,,,,,
2014,04,1,186,1.4172,1.0596,0.7781,0.4872,,,,,,,,,,,
2014,04,1,198,1.8004,1.367,0.778,0.4853,,,,,,,,,,,
2014,04,1,181,1.7963,1.1148,0.5926,0.3148,,,,,,,,,,,
2014,04,1,196,2.0705,1.715,1.0519,0.6964,,,,,,,,,,,
2014,04,1,188,1.4597,1.8024,0.7002,0.515,,,,,,,,,,,
2014,04,1,193,1.8672,1.3041,0.7502,0.5539,,,,,,,,,,,
2014,04,1,200,1.8913,1.3615,0.9207,0.715,,,,,,,,,,,
2014,04,1,204,2.1912,1.6114,1.0558,0.576,,,,,,,,,,,
2014,04,1,187,1.7631,1.3631,0.7075,0.5223,,,,,,,,,,,
2014,04,1,192,1.5538,1.2686,1.013,0.6963,,,,,,,,,,,
2014,04,1,181,1.8984,1.0872,0.9112,0.5853,,,,,,,,,,,
2014,04,1,230,2.3597,1.3114,1.0669,0.2704,,,,,,,,,,,
2014,04,1,202,2.341,1.4816,1.0075,0.5186,,,,,,,,,,,
2014,04,1,185,1.5079,1.4672,0.7817,0.6261,,,,,,,,,,,
2014,04,1,193,1.1595,1.6689,0.9669,0.5631,,,,,,,,,,,
2014,04,1,194,1.832,1.3948,1.2022,0.4705,,,,,,,,,,,
2014,04,1,197,1.6689,1.8504,1.0372,0.5853,,,,,,,,,,,
2014,04,1,188,1.6969,1.5135,0.8262,0.4631,,,,,,,,,,,
2014,04,1,183,1.2002,1.7262,1.1631,0.4852,,,,,,,,,,,
2014,04,1,163,1.389,1.0853,0.9667,0.363,,,,,,,,,,,
2014,04,1,181,1.5336,1.1261,0.8076,0.3853,,,,,,,,,,,
2014,04,1,208,1.9298,1.6668,1.039,0.5389,,,,,,,,,,,
2014,04,1,178,1.8375,1.2151,0.7113,0.4149,,,,,,,,,,,
2014,04,1,197,1.6525,1.4376,0.7577,0.4631,,,,,,,,,,,
2014,04,1,190,1.6818,1.5577,0.7446,0.4556,,,,,,,,,,,
2014,04,1,192,1.4596,1.2114,0.7817,0.4779,,,,,,,,,,,
2014,04,1,188,1.4852,1.4259,0.8852,0.3556,,,,,,,,,,,
2014,04,1,188,2.0522,1.0372,0.9539,0.5168,,,,,,,,,,,
2014,04,1,188,1.8595,1.3224,0.5927,0.3926,,,,,,,,,,,
2014,04,1,199,1.7409,1.6927,0.9501,0.6741,,,,,,,,,,,
2014,04,1,208,2.2056,1.6908,0.9482,0.5389,,,,,,,,,,,
2014,04,1,186,1.7375,1.4985,1.0243,0.5057,,,,,,,,,,,
2014,04,1,185,1.6821,1.6061,0.5854,0.7558,,,,,,,,,,,
2014,04,1,182,1.5668,1.2334,1.0815,0.8334,,,,,,,,,,,
2014,04,1,184,1.2778,1.7223,0.9815,0.4667,,,,,,,,,,,
2014,04,1,190,1.4816,1.3946,1.0427,0.4556,,,,,,,,,,,
2014,04,1,205,1.3336,1.4169,0.9891,0.789,,,,,,,,,,,
2014,04,1,173,1.1817,1.6651,0.7464,0.5075,,,,,,,,,,,
2014,04,1,189,1.8247,1.419,0.7206,0.4891,,,,,,,,,,,
2014,04,1,195,1.5077,1.4854,0.8779,0.6557,,,,,,,,,,,
2014,04,1,178,1.4447,1.1687,0.4371,0.3075,,,,,,,,,,,
2014,04,1,199,2.0445,1.4111,0.9593,0.3741,,,,,,,,,,,
2014,04,1,200,2.1279,1.4427,0.7723,0.6223,,,,,,,,,,,
2014,04,1,194,1.6298,1.6372,1.1927,1.0446,,,,,,,,,,,
2014,04,1,195,1.6189,1.1965,0.7001,0.5835,,,,,,,,,,,
2014,04,1,178,1.5076,1.5687,0.8779,0.3445,,,,,,,,,,,
2014,04,1,184,1.4038,1.7316,0.6612,0.4704,,,,,,,,,,,
2014,04,1,203,1.9079,1.5208,0.991,0.4724,,,,,,,,,,,
2014,04,1,193,1.4373,1.2465,0.8075,0.6297,,,,,,,,,,,
2014,04,1,202,1.5779,1.8928,1.1668,0.5371,,,,,,,,,,,
2014,04,1,185,1.2519,1.6964,0.4908,0.4871,,,,,,,,,,,
2014,04,1,194,1.9613,1.4001,0.8501,0.2871,,,,,,,,,,,
2014,04,1,192,1.6741,1.3519,0.737,0.3111,,,,,,,,,,,
2014,04,1,203,1.993,1.7115,1.2077,0.5223,,,,,,,,,,,
2014,04,1,201,1.3634,1.656,0.8558,0.6446,,,,,,,,,,,
2014,04,1,219,1.726,1.9389,0.8408,0.4667,,,,,,,,,,,
2014,04,1,186,1.8557,1.3927,0.9038,0.3074,,,,,,,,,,,
2014,04,1,184,0.9334,1.3445,1.1482,0.6482,,,,,,,,,,,
2014,04,1,195,2.0926,1.5204,0.7333,0.2889,,,,,,,,,,,
2014,04,1,194,1.0945,2.1205,0.9242,0.3667,,,,,,,,,,,
2014,04,1,203,2.1336,1.3742,0.8353,0.3463,,,,,,,,,,,
2014,04,1,209,2.267,1.5984,0.9075,0.4927,,,,,,,,,,,
2014,04,1,203,1.6895,1.7395,1.0893,0.4668,,,,,,,,,,,
2014,04,1,197,1.7855,2.1041,0.5353,0.5223,,,,,,,,,,,
2014,04,1,177,1.5525,0.8151,0.9245,0.6058,,,,,,,,,,,
2014,04,1,195,1.7448,1.7856,0.9002,0.4631,,,,,,,,,,,
2014,04,1,203,2.1038,1.5816,0.9408,0.3556,,,,,,,,,,,
2014,04,1,215,1.817,2.0929,0.6316,0.4667,,,,,,,,,,,
2014,04,1,183,1.5685,1.5278,0.8407,0.5667,,,,,,,,,,,
2014,04,1,202,1.6781,2.1485,0.7668,0.4482,,,,,,,,,,,
2014,04,1,195,2.0297,1.6389,0.7334,0.5074,,,,,,,,,,,
2014,04,1,192,1.6469,1.2597,0.7781,0.6947,,,,,,,,,,,
2014,04,1,199,1.8632,1.6113,0.9112,0.4389,,,,,,,,,,,
2014,04,1,196,1.4431,1.495,1.1615,0.6373,,,,,,,,,,,
2014,05,2,226,1.7946,1.6983,1.0816,1.002,0.4667,,,,,,,,,,
2014,05,2,193,1.6577,1.3021,0.6816,0.2463,0.3667,,,,,,,,,,
2014,05,2,224,2.0057,2.0371,0.4185,0.7778,0.3259,,,,,,,,,,
2014,05,2,203,1.8263,1.7467,0.715,0.4149,0.2964,,,,,,,,,,
2014,05,2,222,1.6635,2.1006,0.904,0.7039,0.1927,,,,,,,,,,
2014,05,2,196,1.6613,1.452,0.7723,0.4556,0.3148,,,,,,,,,,
2014,05,2,211,1.5871,1.2371,1.1593,0.7796,0.4278,,,,,,,,,,
2014,05,2,192,1.4334,1.5575,1.1741,0.576,0.3371,,,,,,,,,,
2014,05,2,210,1.841,1.4891,0.8631,0.276,0.589,,,,,,,,,,
2014,05,2,232,1.8056,1.7427,1.2927,0.6519,0.6556,,,,,,,,,,
2014,05,2,181,1.4652,1.2578,0.8836,0.5113,0.2112,,,,,,,,,,
2014,05,2,191,1.5222,1.5926,0.7889,0.5926,0.1074,,,,,,,,,,
2014,05,2,199,1.5486,1.5448,1.1818,0.6817,0.4001,,,,,,,,,,
2014,05,2,217,1.7817,1.2428,1.0705,0.6223,0.5112,,,,,,,,,,
2014,05,2,216,1.615,1.8446,0.8408,0.6019,0.3648,,,,,,,,,,
2014,05,2,226,1.7021,1.9336,1.465,0.6816,0.2963,,,,,,,,,,
2014,05,2,208,1.7185,1.6352,1.0444,0.5259,0.3963,,,,,,,,,,
2014,05,2,209,1.5114,1.6707,0.9594,0.4593,0.326,,,,,,,,,,
2014,05,2,170,1.4596,0.8317,1.1503,0.4816,0.4649,,,,,,,,,,
2014,05,2,207,1.8334,1.7037,0.8407,0.5482,0.4111,,,,,,,,,,
2014,05,2,208,1.643,1.3818,0.9132,0.2667,0.3001,,,,,,,,,,
2014,05,2,186,1.1185,1.6722,1.037,0.2944,0.1704,,,,,,,,,,
2014,05,2,222,1.7483,1.2353,1.2298,0.7408,0.4075,,,,,,,,,,
2014,05,2,210,1.6519,2.0093,1.2667,0.5778,0.3556,,,,,,,,,,
2014,05,2,222,1.5837,1.6096,1.0558,0.6649,0.3445,,,,,,,,,,
2014,05,2,207,1.726,2.0074,0.7926,0.5667,0.237,,,,,,,,,,
2014,05,2,210,1.9098,1.5967,0.8928,0.3223,0.2964,,,,,,,,,,
2014,05,2,206,1.2742,1.4483,1.2446,0.5815,0.4519,,,,,,,,,,
2014,05,2,208,1.6408,1.5741,0.8667,0.5259,0.2482,,,,,,,,,,
2014,05,2,208,1.6836,1.8299,1.2168,0.2741,0.5853,,,,,,,,,,
2014,05,2,213,1.752,1.665,1.0149,0.2593,0.3982,,,,,,,,,,
2014,05,2,214,1.7185,1.0704,1.3148,0.3593,0.5037,,,,,,,,,,
2014,05,2,214,2.1208,1.9874,0.8909,0.413,0.4297,,,,,,,,,,
2014,05,2,219,1.7948,1.7151,0.689,0.6094,0.2445,,,,,,,,,,
2014,05,2,227,1.3595,1.7226,0.8817,0.5075,0.2889,,,,,,,,,,
2014,05,2,197,1.8152,0.8668,0.7613,1.015,0.3964,,,,,,,,,,
2014,05,2,234,1.5854,1.7021,1.5298,0.6686,0.7112,,,,,,,,,,
2014,05,2,208,1.8283,1.1022,1.0688,0.5316,0.3149,,,,,,,,,,
2014,05,1,207,1.8246,1.3411,1.1726,0.5502,0.3668,,,,,,,,,,
2014,05,1,212,2.0339,1.6857,0.9077,0.5002,0.4075,,,,,,,,,,
2014,05,1,212,1.8986,1.9004,0.7835,0.5149,0.3186,,,,,,,,,,
2014,05,1,211,2.0595,1.6446,1.0075,0.563,0.2334,,,,,,,,,,
2014,05,1,216,1.715,1.1279,0.9482,0.7853,0.163,,,,,,,,,,
2014,05,1,218,1.5927,1.6001,0.9815,0.5593,0.3037,,,,,,,,,,
2014,05,1,189,1.8928,1.3687,0.7353,0.3834,0.1,,,,,,,,,,
2014,05,1,196,1.7523,1.7504,0.7502,0.2741,0.4279,,,,,,,,,,
2014,05,1,192,1.8855,1.5669,0.6982,0.2667,0.4871,,,,,,,,,,
2014,05,1,208,1.5392,1.8429,0.7816,0.4334,0.2815,,,,,,,,,,
2014,05,1,212,1.5226,1.4411,0.8965,0.4297,0.3334,,,,,,,,,,
2014,05,1,198,1.4371,1.213,1.3222,0.2963,0.3074,,,,,,,,,,
2014,05,1,198,1.9818,1.541,0.2612,0.5019,0.5556,,,,,,,,,,
2014,05,1,223,1.4427,1.6446,0.9501,0.7908,0.2963,,,,,,,,,,
2014,05,1,219,1.7389,1.2908,1.1537,0.6778,0.3815,,,,,,,,,,
2014,05,1,222,2.3259,1.3963,1.2741,0.4815,0.2852,,,,,,,,,,
2014,05,1,197,1.8519,0.9222,1.2185,0.6445,0.4519,,,,,,,,,,
2014,05,1,218,1.8168,1.4409,1.2094,0.6963,0.3667,,,,,,,,,,
2014,05,1,219,1.7352,1.8759,0.6982,0.6389,0.437,,,,,,,,,,
2014,05,1,191,1.556,0.9336,1.2448,0.6446,0.5187,,,,,,,,,,
2014,05,1,189,1.8596,1.6429,0.6501,0.3853,0.2519,,,,,,,,,,
2014,05,1,203,1.5744,1.3799,0.9965,0.615,0.2945,,,,,,,,,,
2014,05,1,186,1.7224,1.3187,0.7538,0.4852,0.2723,,,,,,,,,,
2014,05,1,204,1.6685,1.7426,0.9482,0.3667,0.4352,,,,,,,,,,
2014,05,1,190,0.8687,1.8374,0.7594,0.476,0.2445,,,,,,,,,,
2014,05,1,197,1.8116,1.4245,1.004,0.4594,0.3668,,,,,,,,,,
2014,05,1,201,1.9616,1.6004,0.6001,0.3427,0.2223,,,,,,,,,,
2014,05,1,206,1.7391,1.6298,1.0724,0.5167,0.2556,,,,,,,,,,
2014,05,1,215,1.4838,1.6153,0.9429,0.4501,0.3168,,,,,,,,,,
2014,05,1,209,1.7593,1.7464,0.7797,0.5704,0.2148,,,,,,,,,,
2014,05,1,186,1.2408,1.4445,0.7186,0.3852,0.2185,,,,,,,,,,
2014,05,1,218,1.489,1.6946,0.8168,0.6927,0.3889,,,,,,,,,,
2014,05,1,206,1.8371,1.7779,0.7797,0.2333,0.2722,,,,,,,,,,
2014,05,1,213,1.4522,1.4929,0.7557,0.4631,0.2,,,,,,,,,,
2014,05,1,219,1.8967,1.7078,1.0947,0.6075,0.3001,,,,,,,,,,
2014,05,1,208,1.5298,1.5095,0.6816,0.4186,0.4667,,,,,,,,,,
2014,05,1,194,1.0206,1.6967,0.8224,0.3075,0.1426,,,,,,,,,,
2014,05,1,222,1.502,1.2594,0.8093,0.6575,0.2722,,,,,,,,,,
2014,05,1,196,1.1038,0.9464,0.6927,0.2963,0.2056,,,,,,,,,,
2014,05,1,190,1.4983,1.2835,1.0353,0.5075,0.2778,,,,,,,,,,
2014,05,1,183,0.9667,1.5333,1.0815,0.7815,0.2815,,,,,,,,,,
2014,05,1,208,1.5634,1.7079,0.878,0.552,0.3149,,,,,,,,,,
2014,05,1,176,1.204,1.6708,0.8891,0.2853,0.3038,,,,,,,,,,
2014,05,1,208,1.4743,1.2965,1.2076,0.6371,0.3778,,,,,,,,,,
2014,05,1,205,1.539,1.1575,1.1686,0.5574,0.2963,,,,,,,,,,
2014,05,1,207,1.3799,1.4762,1.0335,0.5501,0.3686,,,,,,,,,,
2014,06,2,230,1.8261,1.6261,1.2149,0.4519,0.4778,0.2704,,,,,,,,,
2014,06,2,218,1.4504,1.7246,1.217,0.6205,0.4872,0.4075,,,,,,,,,
2014,06,2,222,1.4744,1.0317,0.9168,1.2021,0.6631,0.4297,,,,,,,,,
2014,06,2,237,1.5375,1.2559,1.3152,0.5372,0.5409,0.289,,,,,,,,,
2014,06,2,214,1.6038,1.6186,0.8056,0.526,0.4982,0.1556,,,,,,,,,
2014,06,2,227,1.9728,1.2374,0.8484,0.4075,0.3834,0.4964,,,,,,,,,
2014,06,2,193,1.4188,1.3818,0.8928,0.4927,0.4075,0.2,,,,,,,,,
2014,06,2,223,1.3689,1.1133,1.2467,0.8039,0.5001,0.339,,,,,,,,,
2014,06,2,201,1.5262,1.5484,0.8705,0.5186,0.4186,0.1148,,,,,,,,,
2014,06,2,188,1.0316,1.478,1.0279,0.3649,0.376,0.1722,,,,,,,,,
2014,06,2,212,1.4705,1.5557,0.8519,0.5186,0.5112,0.1741,,,,,,,,,
2014,06,2,223,1.8596,1.5744,1.2206,0.6557,0.6112,0.2575,,,,,,,,,
2014,06,2,217,1.6835,1.652,0.9353,0.563,0.5204,0.2667,,,,,,,,,
2014,06,2,218,1.7575,1.6557,1.0186,0.7278,0.4871,0.2759,,,,,,,,,
2014,06,2,196,1.0815,1.4149,1.0149,0.5,0.2667,0.1407,,,,,,,,,
2014,06,2,221,1.478,1.5021,1.3595,0.4501,0.426,0.1222,,,,,,,,,
2014,06,2,212,1.5539,1.7151,1.1465,0.5668,0.4167,0.3223,,,,,,,,,
2014,06,2,227,1.9669,2.204,1.1113,0.726,0.3445,0.1185,,,,,,,,,
2014,06,2,228,1.506,1.5727,1.1892,0.602,0.6576,0.2075,,,,,,,,,
2014,06,2,226,1.6409,1.6539,1.1186,0.5241,0.4352,0.2259,,,,,,,,,
2014,06,2,246,1.9336,1.9891,1.3076,0.5223,0.4519,0.4001,,,,,,,,,
2014,06,2,211,1.4538,1.7871,1.2334,0.4667,0.2648,0.3,,,,,,,,,
2014,06,2,215,1.6336,1.2817,0.9743,0.4705,0.6927,0.3223,,,,,,,,,
2014,06,2,233,1.7392,1.5707,1.3392,0.6483,0.4742,0.2482,,,,,,,,,
2014,06,2,230,1.4595,2.0021,1.1909,0.4871,0.3575,0.3334,,,,,,,,,
2014,06,2,236,1.8134,1.3744,1.0225,0.5094,0.5946,0.4056,,,,,,,,,
2014,06,2,223,1.6319,1.8542,1.3281,0.4112,0.4538,0.2593,,,,,,,,,
2014,06,2,220,1.6635,1.5727,1.13,0.452,0.3816,0.2445,,,,,,,,,
2014,06,2,223,1.2168,1.4613,1.026,0.4723,0.3778,0.2074,,,,,,,,,
2014,06,2,225,1.8986,1.9578,0.9224,0.4742,0.4464,0.2482,,,,,,,,,
2014,06,2,220,1.6228,1.2134,0.9966,0.3686,0.352,0.339,,,,,,,,,
2014,06,2,228,1.7426,1.6889,1.063,0.8093,0.4222,0.3185,,,,,,,,,
2014,06,2,235,2.0395,1.6042,0.9818,0.6187,0.1982,0.2223,,,,,,,,,
2014,06,2,201,1.1985,1.5783,1.0541,0.4483,0.4427,0.1149,,,,,,,,,
2014,06,1,220,1.6375,1.3708,1.0725,0.3631,0.3557,0.3075,,,,,,,,,
2014,06,1,211,1.5225,1.6262,0.6297,0.5131,0.4186,0.2963,,,,,,,,,
2014,06,1,219,1.8375,1.3967,0.891,0.4316,0.1482,0.3464,,,,,,,,,
2014,06,1,206,1.3908,1.4241,0.8704,0.5241,0.3574,0.3982,,,,,,,,,
2014,06,1,227,1.7783,2.0543,0.8151,0.4668,0.3779,0.2482,,,,,,,,,
2014,06,1,214,1.5407,1.4741,0.9407,0.5889,0.3185,0.3074,,,,,,,,,
2014,06,1,231,1.5096,1.7393,0.8224,0.3945,0.3297,0.2038,,,,,,,,,
2014,06,1,216,1.8024,1.3337,1.0336,0.515,0.326,0.3223,,,,,,,,,
2014,06,1,228,1.4671,1.4097,1.1781,0.5576,0.4001,0.2964,,,,,,,,,
2014,06,1,223,1.7907,1.2019,0.8111,0.4537,0.4537,0.2296,,,,,,,,,
2014,06,1,176,1.7744,1.3817,0.9131,0.5631,0.5501,0.2408,,,,,,,,,
2014,06,1,184,1.632,0.6354,0.6595,1.0707,0.3631,0.289,,,,,,,,,
2014,06,1,215,1.3891,1.2613,1.1001,0.6853,0.2223,0.2963,,,,,,,,,
2014,06,1,228,1.5484,2.2152,0.6594,0.489,0.4001,0.2963,,,,,,,,,
2014,06,1,227,1.7078,1.3762,1.1484,0.5742,0.426,0.2371,,,,,,,,,
2014,06,1,228,1.8559,1.6466,0.5316,0.5594,0.2797,0.4149,,,,,,,,,
2014,06,1,218,1.5056,1.4167,0.8889,0.4741,0.4704,0.1963,,,,,,,,,
2014,06,1,219,1.7376,1.2967,0.8929,0.5298,0.3816,0.2223,,,,,,,,,
2014,06,1,228,1.8056,2.1742,1.0111,0.6334,0.5963,0.2241,,,,,,,,,
2014,06,1,212,1.5559,1.4226,1.0817,0.389,0.3816,0.3705,,,,,,,,,
2014,06,1,227,1.6668,1.5816,0.939,0.5167,0.2741,0.3834,,,,,,,,,
2014,06,1,232,1.5116,1.7024,0.8243,0.3668,0.4724,0.2112,,,,,,,,,
2014,06,1,220,1.6614,1.4299,1.1298,0.4241,0.3667,0.4334,,,,,,,,,
2014,06,1,214,1.6335,1.7909,0.9149,0.2889,0.5186,0.226,,,,,,,,,
2014,06,1,218,1.4968,1.6969,0.8225,0.5039,0.3446,0.2186,,,,,,,,,
2014,06,1,208,1.5338,1.4523,0.7799,0.5187,0.3871,0.326,,,,,,,,,
2014,06,1,199,1.4852,1.5537,1.0426,0.6241,0.4222,0.1389,,,,,,,,,
2014,06,1,229,1.6296,1.4519,0.7815,0.6741,0.4593,0.1852,,,,,,,,,
2014,06,1,212,1.4708,2.2061,0.4297,0.426,0.4853,0.2853,,,,,,,,,
2014,06,1,213,1.8297,1.013,0.6574,0.4908,0.35,0.1852,,,,,,,,,
2014,06,1,238,1.65,1.2648,0.8185,0.3704,0.3037,0.3315,,,,,,,,,
2014,06,1,224,1.5852,2.2297,1.0852,0.3741,0.3741,0.2444,,,,,,,,,
2014,06,1,241,1.7926,2.2852,0.8222,0.4445,0.4704,0.3482,,,,,,,,,
2014,06,1,235,1.7041,1.5818,0.7705,0.4594,0.426,0.1852,,,,,,,,,
2014,06,1,215,1.7594,1.4335,1.0594,0.5112,0.4149,0.4889,,,,,,,,,
2014,06,1,208,1.5744,1.4892,0.8557,0.6668,0.5446,0.363,,,,,,,,,
2014,06,1,219,1.6929,1.141,0.6186,0.4945,0.4056,0.1519,,,,,,,,,
2014,06,1,216,1.4575,1.7539,0.6927,0.6927,0.4186,0.3278,,,,,,,,,
2014,06,1,228,1.78,1.8949,1.0688,0.6149,0.6538,0.426,,,,,,,,,
2014,06,1,215,1.3037,1.4963,1.1519,0.5296,0.4759,0.263,,,,,,,,,
2014,07,2,246,2.0336,1.4316,0.8705,0.6834,0.4834,0.3926,0.2408,,,,,,,,
2014,07,2,232,2.0282,1.6225,1.0595,0.5316,0.3556,0.2815,0.3797,,,,,,,,
2014,07,2,236,1.7076,1.6965,1.0186,0.813,0.5445,0.5223,0.1185,,,,,,,,
2014,07,2,237,1.7761,1.6964,1.0575,0.7075,0.3704,0.3852,0.2482,,,,,,,,
2014,07,2,220,1.4894,1.1078,1.1078,0.4075,0.3223,0.2556,0.0519,,,,,,,,
2014,07,2,237,1.669,1.2337,1.1873,0.3631,0.2593,0.2075,0.1704,,,,,,,,
2014,07,2,233,1.5095,1.1187,1.5484,0.8187,0.4908,0.5168,0.2797,,,,,,,,
2014,07,2,229,1.8429,1.3521,0.8853,0.6112,0.2723,0.2445,0.2556,,,,,,,,
2014,07,2,234,1.7577,1.5965,0.9798,0.5945,0.3852,0.4519,0.3649,,,,,,,,
2014,07,2,236,1.7075,1.4445,0.9371,0.7611,0.35,0.3241,0.1667,,,,,,,,
2014,07,2,236,2.1154,1.619,0.9243,0.5613,0.2908,0.2519,0.1093,,,,,,,,
2014,07,2,242,1.8316,1.2908,0.8482,0.7889,0.4686,0.2408,0.163,,,,,,,,
2014,07,2,230,1.5278,1.676,0.9426,0.5111,0.3278,0.3852,0.1815,,,,,,,,
2014,07,2,222,1.1963,1.137,0.9407,0.6444,0.4815,0.2,0.3296,,,,,,,,
2014,07,2,239,1.5782,1.1781,1.1003,0.7706,0.4816,0.2779,0.2482,,,,,,,,
2014,07,2,225,1.9852,1.2037,0.8704,0.4445,0.3445,0.2852,0.0963,,,,,,,,
2014,07,2,226,1.9167,1.5611,0.7278,0.6167,0.3704,0.3796,0.2759,,,,,,,,
2014,07,2,227,1.1111,1.5167,1.0093,0.8,0.3574,0.3722,0.1963,,,,,,,,
2014,07,2,227,1.6631,1.5019,0.926,0.6148,0.3852,0.2963,0.1556,,,,,,,,
2014,07,2,229,1.7686,1.7167,0.7167,0.5815,0.4,0.3426,0.2926,,,,,,,,
2014,07,2,223,1.8003,1.7522,0.9928,0.6186,0.3075,0.4482,0.1704,,,,,,,,
2014,07,2,234,1.6874,1.504,1.0706,0.4353,0.5668,0.4334,0.2445,,,,,,,,
2014,07,2,248,2.0041,1.6429,0.9928,0.5112,0.3519,0.4445,0.1037,,,,,,,,
2014,07,2,231,2.1816,1.3815,1,0.8778,0.2593,0.4,0.1963,,,,,,,,
2014,07,2,216,1.5333,1.2778,0.8778,0.4926,0.3259,0.2296,0.337,,,,,,,,
2014,07,2,228,1.9704,1.6093,1.0907,0.5778,0.4722,0.4296,0.1222,,,,,,,,
2014,07,2,230,2.0502,1.6409,0.8001,0.6482,0.3908,0.3,0.2111,,,,,,,,
2014,07,2,230,1.8596,1.8448,0.5705,0.6001,0.426,0.5149,0.2556,,,,,,,,
2014,07,2,233,1.4632,1.3817,1.0094,0.7427,0.4352,0.3112,0.2797,,,,,,,,
2014,07,2,221,1.8076,1.4409,0.8519,0.563,0.2037,0.3778,0.2,,,,,,,,
2014,07,2,222,2.1006,1.2874,1.1855,0.2649,0.3075,0.2001,0.2278,,,,,,,,
2014,07,2,243,1.6667,1.6519,0.8778,0.6037,0.2741,0.3296,0.2407,,,,,,,,
2014,07,2,223,2.3004,1.5503,0.8853,0.5205,0.2778,0.4204,0.176,,,,,,,,
2014,07,2,231,1.695,1.1967,0.6835,0.4427,0.339,0.3334,0.1482,,,,,,,,
2014,07,2,238,2.0042,1.9264,1.0447,0.6224,0.3445,0.4779,0.2001,,,,,,,,
2014,07,2,230,1.7188,1.2909,0.776,0.4167,0.3408,0.3741,0.1167,,,,,,,,
2014,07,2,228,1.5926,1.6889,1.0223,0.6963,0.4037,0.4519,0.2852,,,,,,,,
